"","seriesId","seriesTitle","episodeName","seasonNumber","episodeNumber","totalEpisodeNumber","avgRating","votes","releaseYear","seriesAvgRating","totalVotes","avgVotes","numSeasons","numEpisodes","seriesStartYear","seriesEndYear","genres"
"30","tt0285331","24","Day 2: 1:00 p.m.-2:00 p.m.",2,6,30,8.2,1605,"2002",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"31","tt0285331","24","Day 2: 2:00 p.m.-3:00 p.m.",2,7,31,8.5,1623,"2002",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"32","tt0285331","24","Day 2: 3:00 p.m.-4:00 p.m.",2,8,32,8.3,1591,"2002",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"33","tt0285331","24","Day 2: 4:00 p.m.-5:00 p.m.",2,9,33,8.7,1637,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"34","tt0285331","24","Day 2: 5:00 p.m.-6:00 p.m.",2,10,34,8.7,1614,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"35","tt0285331","24","Day 2: 6:00 p.m.-7:00 p.m.",2,11,35,8.3,1580,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"36","tt0285331","24","Day 2: 7:00 p.m.-8:00 p.m.",2,12,36,8.6,1620,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"37","tt0285331","24","Day 2: 8:00 p.m.-9:00 p.m.",2,13,37,8.3,1575,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"38","tt0285331","24","Day 2: 9:00 p.m.-10:00 p.m.",2,14,38,8.4,1575,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"39","tt0285331","24","Day 2: 10:00 p.m.-11:00 p.m.",2,15,39,9.1,2052,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"40","tt0285331","24","Day 2: 11:00 p.m.-12:00 a.m.",2,16,40,8.3,1566,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"41","tt0285331","24","Day 2: 12:00 a.m.-1:00 a.m.",2,17,41,8,1528,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"42","tt0285331","24","Day 2: 1:00 a.m.-2:00 a.m.",2,18,42,8.4,1555,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"43","tt0285331","24","Day 2: 2:00 a.m.-3:00 a.m.",2,19,43,8.3,1572,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"44","tt0285331","24","Day 2: 3:00 a.m.-4:00 a.m.",2,20,44,8.5,1574,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"45","tt0285331","24","Day 2: 4:00 a.m.-5:00 a.m.",2,21,45,8.6,1571,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"46","tt0285331","24","Day 2: 5:00 a.m.-6:00 a.m.",2,22,46,8.6,1550,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"47","tt0285331","24","Day 2: 6:00 a.m.-7:00 a.m.",2,23,47,8.6,1570,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"48","tt0285331","24","Day 2: 7:00 a.m.-8:00 a.m.",2,24,48,9,1893,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"49","tt0285331","24","Day 3: 1:00 p.m.-2:00 p.m.",3,1,49,7.9,1693,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"50","tt0285331","24","Day 3: 2:00 p.m.-3:00 p.m.",3,2,50,7.9,1487,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"51","tt0285331","24","Day 3: 3:00 p.m.-4:00 p.m.",3,3,51,8.3,1472,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"52","tt0285331","24","Day 3: 4:00 p.m.-5:00 p.m.",3,4,52,8.3,1474,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"53","tt0285331","24","Day 3: 5:00 p.m.-6:00 p.m.",3,5,53,8.3,1450,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"54","tt0285331","24","Day 3: 6:00 p.m.-7:00 p.m.",3,6,54,8.2,1438,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"55","tt0285331","24","Day 3: 7:00 p.m.-8:00 p.m.",3,7,55,8.6,1466,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"56","tt0285331","24","Day 3: 8:00 p.m.-9:00 p.m.",3,8,56,8.3,1418,"2003",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"57","tt0285331","24","Day 3: 9:00 p.m.-10:00 p.m.",3,9,57,8.1,1409,"2004",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"58","tt0285331","24","Day 3: 10:00 p.m.-11:00 p.m.",3,10,58,8.3,1407,"2004",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"59","tt0285331","24","Day 3: 11:00 p.m.-12:00 a.m.",3,11,59,8.2,1391,"2004",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"60","tt0285331","24","Day 3: 12:00 a.m.-1:00 a.m.",3,12,60,8.5,1405,"2004",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"61","tt0285331","24","Day 3: 1:00 a.m.-2:00 a.m.",3,13,61,8.4,1405,"2004",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"62","tt0285331","24","Day 3: 2:00 a.m.-3:00 a.m.",3,14,62,8.7,1466,"2004",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"63","tt0285331","24","Day 3: 3:00 a.m.-4:00 a.m.",3,15,63,8.4,1394,"2004",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"64","tt0285331","24","Day 3: 4:00 a.m.-5:00 a.m.",3,16,64,8.6,1420,"2004",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"65","tt0285331","24","Day 3: 5:00 a.m.-6:00 a.m.",3,17,65,8.6,1410,"2004",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"66","tt0285331","24","Day 3: 6:00 a.m.-7:00 a.m.",3,18,66,9.1,1780,"2004",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"67","tt0285331","24","Day 3: 7:00 a.m.-8:00 a.m.",3,19,67,8.4,1388,"2004",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"68","tt0285331","24","Day 3: 8:00 a.m.-9:00 a.m.",3,20,68,8.4,1358,"2004",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"69","tt0285331","24","Day 3: 9:00 a.m.-10:00 a.m.",3,21,69,8.4,1380,"2004",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"70","tt0285331","24","Day 3: 10:00 a.m.-11:00 a.m.",3,22,70,8.8,1440,"2004",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"71","tt0285331","24","Day 3: 11:00 a.m.-12:00 p.m.",3,23,71,8.7,1423,"2004",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"72","tt0285331","24","Day 3: 12:00 p.m.-1:00 p.m.",3,24,72,8.9,1594,"2004",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"73","tt0285331","24","Day 4: 7:00 a.m.-8:00 a.m.",4,1,73,8.3,1547,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"74","tt0285331","24","Day 4: 8:00 a.m.-9:00 a.m.",4,2,74,8,1380,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"75","tt0285331","24","Day 4: 9:00 a.m.-10:00 a.m.",4,3,75,8,1340,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"76","tt0285331","24","Day 4: 10:00 a.m.-11:00 a.m.",4,4,76,8.1,1347,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"77","tt0285331","24","Day 4: 11:00 a.m.-12:00 p.m.",4,5,77,8.1,1333,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"78","tt0285331","24","Day 4: 12:00 p.m.-1:00 p.m.",4,6,78,8.6,1355,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"79","tt0285331","24","Day 4: 1:00 p.m.-2:00 p.m.",4,7,79,8.4,1313,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"80","tt0285331","24","Day 4: 2:00 p.m.-3:00 p.m.",4,8,80,8.4,1315,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"81","tt0285331","24","Day 4: 3:00 p.m.-4:00 p.m.",4,9,81,8.2,1280,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"82","tt0285331","24","Day 4: 4:00 p.m.-5:00 p.m.",4,10,82,8,1286,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"83","tt0285331","24","Day 4: 5:00 p.m.-6:00 p.m.",4,11,83,8.4,1288,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"84","tt0285331","24","Day 4: 6:00 p.m.-7:00 p.m.",4,12,84,8.2,1302,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"85","tt0285331","24","Day 4: 7:00 p.m.-8:00 p.m.",4,13,85,8.3,1291,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"86","tt0285331","24","Day 4: 8:00 p.m.-9:00 p.m.",4,14,86,8.1,1290,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"87","tt0285331","24","Day 4: 9:00 p.m.-10:00 p.m.",4,15,87,7.9,1282,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"88","tt0285331","24","Day 4: 10:00 p.m.-11:00 p.m.",4,16,88,8.7,1349,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"89","tt0285331","24","Day 4: 11:00 p.m.-12:00 a.m.",4,17,89,8.4,1315,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"90","tt0285331","24","Day 4: 12:00 a.m.-1:00 a.m.",4,18,90,8.1,1284,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"91","tt0285331","24","Day 4: 1:00 a.m.-2:00 a.m.",4,19,91,8.6,1340,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"92","tt0285331","24","Day 4: 2:00 a.m.-3:00 a.m.",4,20,92,8.8,1415,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"93","tt0285331","24","Day 4: 3:00 a.m.-4:00 a.m.",4,21,93,8.3,1289,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"94","tt0285331","24","Day 4: 4:00 a.m.-5:00 a.m.",4,22,94,8.4,1311,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"95","tt0285331","24","Day 4: 5:00 a.m.-6:00 a.m.",4,23,95,8.8,1385,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"96","tt0285331","24","Day 4: 6:00 a.m.-7:00 a.m.",4,24,96,9,1544,"2005",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"97","tt0285331","24","Day 5: 7:00 a.m.-8:00 a.m.",5,1,97,9.1,1860,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"98","tt0285331","24","Day 5: 8:00 a.m.-9:00 a.m.",5,2,98,8.7,1429,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"99","tt0285331","24","Day 5: 9:00 a.m.-10:00 a.m.",5,3,99,8.6,1380,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"100","tt0285331","24","Day 5: 10:00 a.m.-11:00 a.m.",5,4,100,8.6,1394,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"101","tt0285331","24","Day 5: 11:00 a.m.-12:00 p.m.",5,5,101,8.6,1364,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"102","tt0285331","24","Day 5: 12:00 p.m.-1:00 p.m.",5,6,102,8.6,1366,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"103","tt0285331","24","Day 5: 1:00 p.m.-2:00 p.m.",5,7,103,8.1,1346,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"104","tt0285331","24","Day 5: 2:00 p.m.-3:00 p.m.",5,8,104,8.3,1331,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"105","tt0285331","24","Day 5: 3:00 p.m.-4:00 p.m.",5,9,105,8.2,1319,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"106","tt0285331","24","Day 5: 4:00 p.m.-5:00 p.m.",5,10,106,8.7,1337,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"107","tt0285331","24","Day 5: 5:00 p.m.-6:00 p.m.",5,11,107,8.4,1336,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"108","tt0285331","24","Day 5: 6:00 p.m.-7:00 p.m.",5,12,108,9.1,1567,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"109","tt0285331","24","Day 5: 7:00 p.m.-8:00 p.m.",5,13,109,8.8,1459,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"110","tt0285331","24","Day 5: 8:00 p.m.-9:00 p.m.",5,14,110,8.3,1325,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"111","tt0285331","24","Day 5: 9:00 p.m.-10:00 p.m.",5,15,111,8.7,1345,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"112","tt0285331","24","Day 5: 10:00 p.m.-11:00 p.m.",5,16,112,8.6,1320,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"113","tt0285331","24","Day 5: 11:00 p.m.-12:00 a.m.",5,17,113,8.5,1311,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"114","tt0285331","24","Day 5: 12:00 a.m.-1:00 a.m.",5,18,114,8.5,1295,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"115","tt0285331","24","Day 5: 1:00 a.m.-2:00 a.m.",5,19,115,8.4,1278,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"116","tt0285331","24","Day 5: 2:00 a.m.-3:00 a.m.",5,20,116,8.5,1294,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"117","tt0285331","24","Day 5: 3:00 a.m.-4:00 a.m.",5,21,117,8.5,1302,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"118","tt0285331","24","Day 5: 4:00 a.m.-5:00 a.m.",5,22,118,8.2,1295,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"119","tt0285331","24","Day 5: 5:00 a.m.-6:00 a.m.",5,23,119,8.7,1344,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"120","tt0285331","24","Day 5: 6:00 a.m.-7:00 a.m.",5,24,120,9.1,1664,"2006",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"121","tt0285331","24","Day 6: 6:00 a.m.-7:00 a.m.",6,1,121,8.3,1568,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"122","tt0285331","24","Day 6: 7:00 a.m.-8:00 a.m.",6,2,122,8.3,1377,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"123","tt0285331","24","Day 6: 8:00 a.m.-9:00 a.m.",6,3,123,8,1319,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"124","tt0285331","24","Day 6: 9:00 a.m.-10:00 a.m.",6,4,124,8.9,1569,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"125","tt0285331","24","Day 6: 10:00 a.m.-11:00 a.m.",6,5,125,8,1327,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"126","tt0285331","24","Day 6: 11:00 a.m.-12:00 p.m.",6,6,126,7.8,1275,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"127","tt0285331","24","Day 6: 12:00 p.m.-1:00 p.m.",6,7,127,8,1260,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"128","tt0285331","24","Day 6: 1:00 p.m.-2:00 p.m.",6,8,128,8,1235,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"129","tt0285331","24","Day 6: 2:00 p.m.-3:00 p.m.",6,9,129,8,1227,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"130","tt0285331","24","Day 6: 3:00 p.m.-4:00 p.m.",6,10,130,8,1240,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"131","tt0285331","24","Day 6: 4:00 p.m.-5:00 p.m.",6,11,131,7.9,1246,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"132","tt0285331","24","Day 6: 5:00 p.m.-6:00 p.m.",6,12,132,8,1236,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"133","tt0285331","24","Day 6: 6:00 p.m.-7:00 p.m.",6,13,133,8.1,1241,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"134","tt0285331","24","Day 6: 7:00 p.m.-8:00 p.m.",6,14,134,7.9,1228,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"135","tt0285331","24","Day 6: 8:00 p.m.-9:00 p.m.",6,15,135,7.9,1232,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"136","tt0285331","24","Day 6: 9:00 p.m.-10:00 p.m.",6,16,136,8,1237,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"137","tt0285331","24","Day 6: 10:00 p.m.-11:00 p.m.",6,17,137,8.7,1386,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"138","tt0285331","24","Day 6: 11:00 p.m.-12:00 a.m.",6,18,138,7.8,1216,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"139","tt0285331","24","Day 6: 12:00 a.m.-1:00 a.m.",6,19,139,7.7,1207,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"140","tt0285331","24","Day 6: 1:00 a.m.-2:00 a.m.",6,20,140,7.7,1234,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"141","tt0285331","24","Day 6: 2:00 a.m.-3:00 a.m.",6,21,141,8.1,1250,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"142","tt0285331","24","Day 6: 3:00 a.m.-4:00 a.m.",6,22,142,7.9,1213,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"143","tt0285331","24","Day 6: 4:00 a.m.-5:00 a.m.",6,23,143,7.9,1259,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"144","tt0285331","24","Day 6: 5:00 a.m.-6:00 a.m.",6,24,144,8.2,1446,"2007",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"145","tt0285331","24","Day 7: 8:00 a.m.-9:00 a.m.",7,1,145,8.2,1539,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"146","tt0285331","24","Day 7: 9:00 a.m.-10:00 a.m.",7,2,146,8.1,1293,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"147","tt0285331","24","Day 7: 10:00 a.m.-11:00 a.m.",7,3,147,8.7,1325,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"148","tt0285331","24","Day 7: 11:00 a.m.-12:00 p.m.",7,4,148,8.1,1258,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"149","tt0285331","24","Day 7: 12:00 p.m.-1:00 p.m.",7,5,149,8.2,1237,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"150","tt0285331","24","Day 7: 1:00 p.m.-2:00 p.m.",7,6,150,8.1,1194,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"151","tt0285331","24","Day 7: 2:00 p.m.-3:00 p.m.",7,7,151,8.1,1192,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"152","tt0285331","24","Day 7: 3:00 p.m.-4:00 p.m.",7,8,152,8.2,1170,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"153","tt0285331","24","Day 7: 4:00 p.m.-5:00 p.m.",7,9,153,8.1,1175,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"154","tt0285331","24","Day 7: 5:00 p.m.-6:00 p.m.",7,10,154,8.4,1203,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"155","tt0285331","24","Day 7: 6:00 p.m.-7:00 p.m.",7,11,155,8.1,1196,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"156","tt0285331","24","Day 7: 7:00 p.m.-8:00 p.m.",7,12,156,8.8,1336,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"157","tt0285331","24","Day 7: 8:00 p.m.-9:00 p.m.",7,13,157,8.6,1227,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"158","tt0285331","24","Day 7: 9:00 p.m.-10:00 p.m.",7,14,158,8.4,1181,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"159","tt0285331","24","Day 7: 10:00 p.m.-11:00 p.m.",7,15,159,8.1,1148,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"160","tt0285331","24","Day 7: 11:00 p.m.-12:00 a.m.",7,16,160,8.1,1153,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"161","tt0285331","24","Day 7: 12:00 a.m.-1:00 a.m.",7,17,161,8,1139,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"162","tt0285331","24","Day 7: 1:00 a.m.-2:00 a.m.",7,18,162,8.4,1213,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"163","tt0285331","24","Day 7: 2:00 a.m.-3:00 a.m.",7,19,163,8.1,1144,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
"164","tt0285331","24","Day 7: 3:00 a.m.-4:00 a.m.",7,20,164,7.9,1162,"2009",8.32,280426,1461,8,192,"2001","2010","Action,Crime,Drama"
